wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
2303c	23	26	3	17	['AT4G13670', 'AT2G35040', 'AT5G53170', 'AT4G16155', 'AT2G20270', 'AT5G59250', 'AT1G75690', 'AT3G60370', 'AT5G08050', 'AT1G42960', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT1G22450', 'AT3G15840', 'AT1G22020', 'AT3G28850']
2013	2	15	13	51	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT3G10470', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT4G16155', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT1G51350', 'AT5G16660', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT5G42765', 'AT5G19370', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G12470', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT5G03455']
25025a	25	50	25	12	['AT2G42220', 'AT2G35040', 'AT2G42975', 'AT1G52220', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT5G21430', 'AT1G50460']
806	8	14	6	10	['AT2G17630', 'AT5G02160', 'AT4G19830', 'AT3G47060', 'AT1G54050', 'AT2G40100', 'AT5G15250', 'AT4G23890', 'AT5G01500', 'AT2G40400']
903c	9	12	3	7	['AT4G31560', 'AT1G05385', 'AT5G53490', 'AT1G31180', 'AT3G26080', 'AT2G43010', 'AT1G03850']
15016a	15	31	16	4	['AT3G53560', 'AT1G74070', 'AT1G16790', 'AT3G26080']
2030	2	32	30	4	['AT2G27290', 'AT5G42765', 'AT5G20140', 'AT4G04020']
3204	32	36	4	42	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT2G18790', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT2G40100', 'AT1G14345', 'AT1G80030', 'AT2G30695', 'AT1G16880', 'AT2G37660', 'AT4G18370', 'AT1G67700', 'AT1G03090', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT5G19370', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT1G76760', 'AT1G12250', 'AT4G04020', 'AT4G39960', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT3G08920', 'AT5G35170', 'AT2G41330', 'AT2G29180', 'AT2G26800']
3205a	32	37	5	13	['AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G03090', 'AT1G67700', 'AT2G18790', 'AT2G44990', 'AT1G14345', 'AT1G02560', 'AT1G16880', 'AT2G29180']
11019	11	30	19	8	['AT2G01918', 'AT1G14150', 'AT3G01440', 'AT4G37925', 'AT5G35170', 'AT4G23890', 'AT2G41330', 'AT2G26800']
8012a	8	20	12	19	['AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G08540', 'AT2G20270', 'AT3G60370', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G35040', 'AT5G42765', 'AT2G27290', 'AT1G80030', 'AT4G24750', 'AT5G23890', 'AT5G03455']
1303a	13	16	3	70	['AT4G13670', 'AT3G46780', 'AT5G53170', 'AT4G31560', 'AT1G07510', 'AT5G62720', 'AT1G42960', 'AT5G42070', 'AT1G31180', 'AT5G53490', 'AT1G79450', 'AT4G28025', 'AT2G43010', 'AT1G50250', 'AT3G15360', 'AT2G42220', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT1G66670', 'AT4G35770', 'AT2G24020', 'AT1G06690', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT1G75690', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT1G51110', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT1G67280', 'AT3G26580', 'AT4G20820', 'AT2G42975', 'AT5G12470', 'AT4G16155', 'AT1G15140', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT2G40760', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G22450', 'AT1G05385', 'AT4G01900']
5014	5	19	14	5	['AT1G21750', 'AT1G54580', 'AT2G37400', 'AT2G21160', 'AT3G53560']
3037	3	40	37	5	['AT2G37230', 'AT1G23740', 'AT1G50250', 'AT1G10170', 'AT3G24590']
1207a	12	19	7	30	['AT2G17630', 'AT2G01918', 'AT1G14150', 'AT2G18790', 'AT1G02560', 'AT1G80380', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT3G08920', 'AT5G13120', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800', 'AT2G29180']
12038	12	50	38	6	['AT2G29500', 'AT2G30695', 'AT2G20260', 'AT3G08920', 'AT1G02560', 'AT2G44990']
27021	27	48	21	12	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT5G02160', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT1G80030']
12017	12	29	17	5	['AT1G67700', 'AT1G80380', 'AT5G42270', 'AT1G03160', 'AT1G14345']
33017	33	50	17	26	['AT2G17630', 'AT2G01918', 'AT1G27510', 'AT1G14150', 'AT4G39960', 'AT5G39830', 'AT2G40100', 'AT1G80030', 'AT3G10470', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT3G47060', 'AT1G76760', 'AT1G12250', 'AT4G04020', 'AT5G15250', 'AT3G15110', 'AT2G26800']
3508	35	43	8	9	['AT1G21750', 'AT2G37400', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT1G51110', 'AT1G54790', 'AT1G05385', 'AT1G03850']
3808	38	46	8	7	['AT5G08540', 'AT1G03160', 'AT2G18790', 'AT1G80380', 'AT1G14345', 'AT1G56500', 'AT2G29180']
4104	41	45	4	9	['AT3G14420', 'AT4G33520', 'AT4G36810', 'AT2G41680', 'AT3G47450', 'AT4G25910', 'AT3G17830', 'AT2G04030', 'AT2G26360']
2103b	21	24	3	6	['AT2G26550', 'AT2G41680', 'AT4G25050', 'AT3G46610', 'AT2G04030', 'AT1G32500']
1403	14	17	3	8	['AT1G20810', 'AT1G15140', 'AT1G79450', 'AT5G62720', 'AT1G51110', 'AT5G53490', 'AT4G28025', 'AT1G05385']
3503a	35	38	3	4	['AT1G73530', 'AT4G33520', 'AT4G31390', 'AT4G25050']
6044c	6	50	44	13	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT1G06690', 'AT5G52970', 'AT4G01050', 'AT2G40760', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT1G17850', 'AT4G01900']
4703e	47	50	3	15	['AT2G21160', 'AT1G05385', 'AT1G30510', 'AT1G79450', 'AT5G62720', 'AT5G02160', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT5G08050', 'AT5G35170', 'AT2G41330', 'AT3G15360', 'AT2G37230', 'AT2G40400']
2406a	24	30	6	7	['AT1G79040', 'AT1G44575', 'AT3G56040', 'AT3G46610', 'AT4G25050', 'AT4G31390', 'AT1G03600']
405b	4	9	5	102	['AT2G17630', 'AT4G13670', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT1G14150', 'AT4G39960', 'AT1G23740', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT1G50250', 'AT4G38380', 'AT2G40100', 'AT4G27700', 'AT3G15840', 'AT4G37925', 'AT1G29920', 'AT5G19500', 'AT2G30695', 'AT4G13010', 'AT1G14345', 'AT5G42765', 'AT4G39730', 'AT1G15140', 'AT1G67280', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT2G40760', 'AT2G41330', 'AT2G40400', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT5G42270', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT2G37660', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT3G55330', 'AT1G79230', 'AT5G13120', 'AT5G16150', 'AT5G59250', 'AT2G26800', 'AT5G52970', 'AT1G12250', 'AT2G42975', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G15820', 'AT2G22360', 'AT1G80380', 'AT3G26580', 'AT5G01500', 'AT3G14420', 'AT3G08920', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT2G44990', 'AT3G15110', 'AT1G22450', 'AT5G53170', 'AT1G02560', 'AT4G19830', 'AT3G58010', 'AT1G51350', 'AT4G39460', 'AT5G01220', 'AT2G27290', 'AT5G23890', 'AT2G35040', 'AT1G22020', 'AT1G67700', 'AT5G03455', 'AT1G18730', 'AT5G12470', 'AT1G55370', 'AT1G76760', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT3G01440']
31016	31	47	16	4	['AT1G78915', 'AT1G05385', 'AT1G54790', 'AT2G37400']
13013a	13	26	13	11	['AT5G42765', 'AT5G20140', 'AT5G02160', 'AT3G47060', 'AT1G54050', 'AT4G04020', 'AT4G39960', 'AT1G74710', 'AT4G18370', 'AT2G27290', 'AT5G23890']
31013	31	44	13	28	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT4G39960', 'AT5G39830', 'AT2G40100', 'AT1G80030', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT3G47060', 'AT1G76760', 'AT1G12250', 'AT4G04020', 'AT5G15250', 'AT3G15110', 'AT5G35170', 'AT2G26800']
15017a	15	32	17	11	['AT5G39830', 'AT1G55370', 'AT5G08540', 'AT1G76760', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT3G15110', 'AT1G80030', 'AT1G72640', 'AT2G40400']
4044	4	48	44	4	['AT5G35170', 'AT4G37925', 'AT3G01440', 'AT1G14150']
3608a	36	44	8	4	['AT2G26340', 'AT1G44575', 'AT1G54780', 'AT5G07020']
25021a	25	46	21	46	['AT4G13670', 'AT1G15140', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT5G42070', 'AT1G31180', 'AT3G15360', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT1G50250', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT1G06690', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT2G24020', 'AT2G43010', 'AT4G24750', 'AT5G03455', 'AT3G57680', 'AT4G24930']
1013a	1	14	13	17	['AT5G39830', 'AT2G29500', 'AT2G20260', 'AT1G03160', 'AT2G44990', 'AT1G74710', 'AT5G13120', 'AT2G37660', 'AT1G14150', 'AT1G67700', 'AT1G18730', 'AT5G42270', 'AT1G14345', 'AT1G02560', 'AT2G41330', 'AT1G72640', 'AT2G26800']
1013b	1	14	13	4	['AT1G20810', 'AT2G37400', 'AT2G21530', 'AT1G21750']
23012	23	35	12	54	['AT1G20810', 'AT2G42975', 'AT4G31560', 'AT1G07510', 'AT1G54500', 'AT1G31180', 'AT4G28025', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT3G53560', 'AT1G06690', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G15140', 'AT3G55330', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT5G16150', 'AT3G57680', 'AT4G24930']
18014	18	32	14	31	['AT1G20810', 'AT2G42975', 'AT1G07510', 'AT4G20820', 'AT1G54580', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT1G23740', 'AT1G10170', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT5G53490', 'AT2G37230', 'AT5G21430', 'AT1G50460', 'AT3G24590', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT5G12470', 'AT1G15140', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT5G16150', 'AT4G24930']
807a	8	15	7	84	['AT4G13670', 'AT3G46780', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT1G42960', 'AT3G25480', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT5G03455', 'AT2G42975', 'AT4G24750', 'AT4G28025', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT4G16155', 'AT2G20270', 'AT4G35770', 'AT2G24020', 'AT3G60370', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G18370', 'AT4G01050', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT5G42765', 'AT2G22360', 'AT4G39730', 'AT5G19370', 'AT3G15840', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G12470', 'AT1G10170', 'AT1G79450', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G06690', 'AT1G22450', 'AT1G51110', 'AT4G01900', 'AT5G52440']
407a	4	11	7	24	['AT4G27700', 'AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT1G72640', 'AT2G30695', 'AT1G74710', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT2G20260', 'AT3G08920', 'AT5G13120', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
106a	1	7	6	11	['AT2G01918', 'AT2G21160', 'AT1G50450', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G27510', 'AT1G78915', 'AT1G31180', 'AT4G38100', 'AT1G65260']
1509b	15	24	9	7	['AT1G21750', 'AT2G37400', 'AT3G53560', 'AT1G74070', 'AT1G16790', 'AT3G26080', 'AT1G03850']
3204a	32	36	4	6	['AT4G36810', 'AT1G73530', 'AT4G25910', 'AT4G31390', 'AT3G17830', 'AT2G26360']
204	2	6	4	5	['AT1G42960', 'AT1G67840', 'AT1G54580', 'AT2G43010', 'AT2G01140']
103f	1	4	3	92	['AT2G17630', 'AT4G13670', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT1G14150', 'AT2G18790', 'AT2G43010', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT4G38380', 'AT2G40100', 'AT1G29920', 'AT5G19500', 'AT4G19830', 'AT1G15140', 'AT4G33010', 'AT1G67280', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT2G41330', 'AT5G52440', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT5G42270', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G66670', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT5G16150', 'AT5G59250', 'AT2G29180', 'AT2G26800', 'AT5G52970', 'AT1G12250', 'AT1G54580', 'AT1G74710', 'AT3G21055', 'AT3G60370', 'AT1G54500', 'AT1G54050', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT1G15820', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT3G08920', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT2G44990', 'AT5G53170', 'AT1G42960', 'AT1G02560', 'AT4G13010', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT1G14345', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT2G35040', 'AT1G22020', 'AT1G51350', 'AT1G67700', 'AT5G03455', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT5G15250', 'AT3G57680']
4011b	4	15	11	7	['AT1G30510', 'AT1G79450', 'AT4G18370', 'AT4G24750', 'AT4G24930', 'AT1G50460', 'AT1G06690']
9010a	9	19	10	6	['AT1G21750', 'AT2G37400', 'AT3G53560', 'AT1G54500', 'AT1G54580', 'AT2G21160']
2010a	2	12	10	57	['AT2G17630', 'AT4G13670', 'AT2G40100', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT3G10470', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT5G59250', 'AT4G16155', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT1G54050', 'AT3G22690', 'AT1G51350', 'AT5G16660', 'AT5G12470', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT4G19830', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT5G42765', 'AT5G19370', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16150', 'AT5G15250', 'AT3G57680', 'AT5G03455']
108b	1	9	8	16	['AT3G10130', 'AT2G42975', 'AT1G10170', 'AT4G27700', 'AT1G76760', 'AT4G39730', 'AT4G01050', 'AT4G39960', 'AT1G80380', 'AT2G37230', 'AT4G37925', 'AT1G23740', 'AT2G40400', 'AT5G23890', 'AT3G24590', 'AT4G01900']
3607a	36	43	7	8	['AT2G26340', 'AT1G54780', 'AT5G07020', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT1G71500', 'AT1G65230']
10010	10	20	10	62	['AT4G13670', 'AT3G46780', 'AT5G53170', 'AT4G31560', 'AT1G07510', 'AT1G75690', 'AT1G42960', 'AT5G42070', 'AT2G42975', 'AT2G43010', 'AT1G50250', 'AT3G15360', 'AT2G42220', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT2G24020', 'AT1G06690', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G16155', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT2G40760', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G22450', 'AT4G01900']
33017a	33	50	17	6	['AT2G37400', 'AT1G74070', 'AT1G16790', 'AT1G78915', 'AT1G54790', 'AT1G03850']
18028	18	46	28	17	['AT3G15360', 'AT1G29920', 'AT1G15140', 'AT1G23740', 'AT1G10170', 'AT4G13010', 'AT1G79230', 'AT2G24020', 'AT4G20820', 'AT1G07510', 'AT1G50250', 'AT3G22690', 'AT3G24590', 'AT4G24930', 'AT1G15820', 'AT2G43010', 'AT5G12470']
23015	23	38	15	53	['AT1G20810', 'AT2G42975', 'AT4G31560', 'AT1G07510', 'AT1G54500', 'AT1G31180', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT3G53560', 'AT1G06690', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G15140', 'AT3G55330', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT5G16150', 'AT3G57680', 'AT4G24930']
24020a	24	44	20	10	['AT2G17630', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT2G37660', 'AT3G01440', 'AT3G47060', 'AT5G35170', 'AT4G23890', 'AT4G37925']
1011d	1	12	11	56	['AT2G17630', 'AT4G13670', 'AT2G40100', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT3G10470', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT5G59250', 'AT4G16155', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT1G54050', 'AT3G22690', 'AT1G51350', 'AT5G16660', 'AT5G12470', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT4G19830', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT5G19370', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G01500', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16150', 'AT5G15250', 'AT3G57680', 'AT5G03455']
2803b	28	31	3	6	['AT3G14420', 'AT4G33520', 'AT4G36810', 'AT2G41680', 'AT4G25910', 'AT3G17830']
3707	37	44	7	90	['AT2G17630', 'AT3G10470', 'AT5G02160', 'AT1G07510', 'AT4G13670', 'AT1G14150', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT1G23740', 'AT4G35770', 'AT1G50250', 'AT2G40100', 'AT4G37925', 'AT1G29920', 'AT2G30695', 'AT4G13010', 'AT5G42765', 'AT5G20140', 'AT1G67280', 'AT4G23890', 'AT1G06690', 'AT2G30950', 'AT1G15140', 'AT2G20260', 'AT1G79450', 'AT2G40400', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT1G17850', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT3G10130', 'AT1G66670', 'AT4G01900', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT2G26800', 'AT2G01918', 'AT5G52970', 'AT5G62720', 'AT1G27510', 'AT1G12250', 'AT1G54580', 'AT1G74710', 'AT1G10170', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G15820', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT3G08920', 'AT4G04020', 'AT2G44990', 'AT3G15110', 'AT4G24930', 'AT1G16880', 'AT1G42960', 'AT1G02560', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT5G23890', 'AT1G67700', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT3G01440']
6021	6	27	21	7	['AT1G14150', 'AT5G52780', 'AT3G01440', 'AT5G35170', 'AT4G37925', 'AT2G41330', 'AT2G26800']
24026c	24	50	26	4	['AT5G19370', 'AT2G01918', 'AT2G40100', 'AT2G26800']
208a	2	10	8	17	['AT2G37230', 'AT3G10130', 'AT2G42975', 'AT1G10170', 'AT4G27700', 'AT1G76760', 'AT4G39730', 'AT4G01050', 'AT4G39960', 'AT3G01440', 'AT5G01220', 'AT1G23740', 'AT2G40400', 'AT5G23890', 'AT4G37925', 'AT3G24590', 'AT4G01900']
109d	1	10	9	10	['AT2G21160', 'AT1G50450', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G27510', 'AT1G78915', 'AT1G31180', 'AT4G38100', 'AT1G65260']
309	3	12	9	15	['AT3G10130', 'AT2G42975', 'AT1G10170', 'AT1G50250', 'AT1G76760', 'AT4G39730', 'AT4G01050', 'AT4G39960', 'AT2G37230', 'AT5G01220', 'AT1G23740', 'AT2G40400', 'AT5G23890', 'AT3G24590', 'AT4G01900']
2307	23	30	7	5	['AT3G46610', 'AT4G31390', 'AT1G03600', 'AT1G44575', 'AT4G25050']
1508c	15	23	8	21	['AT4G13670', 'AT3G10130', 'AT3G55330', 'AT4G31560', 'AT4G35770', 'AT1G06690', 'AT1G52220', 'AT2G40100', 'AT1G27510', 'AT5G52970', 'AT4G01050', 'AT2G40760', 'AT3G10470', 'AT3G57680', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT4G01900', 'AT1G31180', 'AT1G14590', 'AT1G17850']
